age,hours-per-week,workclass,education,marital-status,occupation,relationship,sex,native-country,income
62,60,3.0,11.0,2.0,13.0,0.0,1.0,38.0,1.0
43,40,4.0,14.0,2.0,9.0,0.0,1.0,38.0,1.0
57,40,1.0,12.0,2.0,9.0,5.0,0.0,38.0,1.0
42,60,4.0,10.0,2.0,9.0,0.0,1.0,38.0,1.0
63,32,5.0,9.0,2.0,9.0,0.0,1.0,2.0,1.0
47,50,5.0,14.0,2.0,9.0,0.0,1.0,38.0,1.0
37,50,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
40,60,3.0,9.0,2.0,11.0,0.0,1.0,38.0,1.0
43,50,3.0,9.0,2.0,9.0,0.0,1.0,38.0,1.0
43,70,6.0,14.0,2.0,9.0,0.0,1.0,38.0,1.0
41,60,5.0,14.0,2.0,9.0,0.0,1.0,38.0,1.0
32,60,3.0,14.0,2.0,9.0,0.0,1.0,38.0,1.0
47,40,3.0,9.0,2.0,11.0,0.0,1.0,38.0,1.0
39,60,0.0,15.0,2.0,5.0,0.0,1.0,38.0,1.0
53,40,3.0,15.0,2.0,3.0,0.0,1.0,38.0,1.0
34,45,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
36,40,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
47,41,1.0,12.0,2.0,3.0,0.0,1.0,38.0,1.0
52,45,3.0,8.0,2.0,3.0,0.0,1.0,38.0,1.0
40,60,5.0,14.0,2.0,9.0,0.0,1.0,38.0,1.0
42,40,4.0,9.0,2.0,9.0,0.0,1.0,38.0,1.0
51,40,3.0,12.0,2.0,10.0,0.0,1.0,38.0,1.0
55,20,3.0,12.0,2.0,12.0,0.0,1.0,38.0,1.0
38,99,3.0,11.0,2.0,11.0,0.0,1.0,38.0,1.0
52,50,3.0,15.0,2.0,3.0,0.0,1.0,38.0,1.0
60,40,0.0,11.0,2.0,12.0,0.0,1.0,38.0,1.0
55,50,3.0,8.0,2.0,9.0,0.0,1.0,10.0,1.0
47,50,1.0,12.0,2.0,3.0,0.0,1.0,38.0,1.0
46,40,3.0,12.0,2.0,12.0,0.0,1.0,38.0,1.0
35,45,3.0,12.0,2.0,9.0,0.0,1.0,38.0,1.0
59,50,4.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
57,45,3.0,12.0,2.0,9.0,0.0,1.0,38.0,1.0
46,50,3.0,15.0,2.0,9.0,0.0,1.0,38.0,1.0
46,40,0.0,12.0,2.0,3.0,0.0,1.0,38.0,1.0
52,40,3.0,11.0,2.0,2.0,0.0,1.0,38.0,1.0
45,30,3.0,10.0,2.0,9.0,5.0,0.0,38.0,1.0
37,40,3.0,9.0,2.0,12.0,0.0,1.0,38.0,1.0
46,45,3.0,12.0,2.0,3.0,0.0,1.0,38.0,1.0
44,50,3.0,9.0,2.0,9.0,0.0,1.0,38.0,1.0
45,50,3.0,8.0,2.0,3.0,0.0,1.0,38.0,1.0
43,52,3.0,11.0,2.0,6.0,0.0,1.0,38.0,1.0
54,40,1.0,12.0,2.0,9.0,0.0,1.0,38.0,1.0
50,40,3.0,12.0,2.0,9.0,0.0,1.0,38.0,1.0
51,60,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
45,40,3.0,9.0,2.0,9.0,0.0,1.0,38.0,1.0
36,60,3.0,12.0,2.0,9.0,0.0,1.0,38.0,1.0
27,50,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
36,35,3.0,9.0,2.0,11.0,0.0,1.0,38.0,1.0
53,55,3.0,12.0,2.0,3.0,0.0,1.0,38.0,1.0
51,35,1.0,12.0,2.0,9.0,0.0,1.0,38.0,1.0
28,24,3.0,9.0,2.0,9.0,5.0,0.0,38.0,1.0
47,40,5.0,15.0,2.0,2.0,0.0,1.0,38.0,1.0
45,60,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
45,35,1.0,12.0,2.0,9.0,5.0,0.0,38.0,1.0
39,50,5.0,14.0,2.0,9.0,0.0,1.0,38.0,1.0
39,40,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
55,40,5.0,12.0,2.0,9.0,0.0,1.0,38.0,1.0
62,98,3.0,15.0,2.0,3.0,0.0,1.0,38.0,1.0
49,50,3.0,9.0,2.0,11.0,0.0,1.0,34.0,1.0
53,40,5.0,12.0,2.0,3.0,0.0,1.0,38.0,1.0
31,48,3.0,12.0,2.0,3.0,0.0,1.0,38.0,1.0
42,60,4.0,11.0,2.0,3.0,0.0,1.0,21.0,1.0
39,45,3.0,9.0,2.0,13.0,0.0,1.0,29.0,1.0
60,45,5.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
26,40,3.0,14.0,2.0,9.0,0.0,1.0,38.0,1.0
37,40,3.0,12.0,2.0,3.0,0.0,1.0,38.0,1.0
45,60,6.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
37,45,3.0,7.0,2.0,11.0,0.0,1.0,38.0,1.0
32,45,3.0,9.0,2.0,11.0,0.0,1.0,38.0,1.0
39,40,4.0,11.0,2.0,3.0,0.0,1.0,38.0,1.0
58,35,5.0,0.0,2.0,2.0,5.0,0.0,38.0,1.0
45,43,3.0,12.0,2.0,3.0,0.0,1.0,38.0,1.0
41,45,3.0,9.0,2.0,9.0,0.0,1.0,38.0,1.0
36,65,5.0,11.0,2.0,4.0,0.0,1.0,38.0,1.0
51,60,6.0,12.0,2.0,9.0,0.0,1.0,38.0,1.0
39,62,3.0,15.0,2.0,3.0,0.0,1.0,38.0,1.0
56,50,5.0,14.0,2.0,9.0,0.0,1.0,38.0,1.0
53,40,0.0,11.0,2.0,0.0,0.0,1.0,38.0,1.0
40,15,5.0,8.0,2.0,9.0,5.0,0.0,38.0,1.0
57,40,3.0,12.0,2.0,3.0,0.0,1.0,38.0,1.0
50,35,1.0,11.0,2.0,2.0,0.0,1.0,38.0,1.0
34,55,3.0,14.0,2.0,9.0,0.0,1.0,38.0,1.0
35,30,3.0,9.0,2.0,3.0,5.0,0.0,38.0,1.0
30,15,5.0,11.0,2.0,9.0,0.0,1.0,38.0,1.0
53,55,1.0,12.0,2.0,9.0,0.0,1.0,38.0,1.0
31,70,6.0,10.0,2.0,9.0,0.0,1.0,38.0,1.0
37,60,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
34,50,3.0,9.0,2.0,11.0,0.0,1.0,38.0,1.0
36,50,3.0,12.0,2.0,9.0,0.0,1.0,38.0,1.0
40,50,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
51,60,3.0,15.0,2.0,2.0,0.0,1.0,38.0,1.0
33,45,3.0,11.0,2.0,11.0,0.0,1.0,38.0,1.0
40,20,3.0,10.0,2.0,9.0,5.0,0.0,38.0,1.0
50,63,4.0,5.0,2.0,2.0,0.0,1.0,38.0,1.0
46,60,4.0,12.0,2.0,11.0,0.0,1.0,38.0,1.0
54,50,3.0,10.0,2.0,3.0,0.0,1.0,38.0,1.0
39,24,3.0,12.0,2.0,9.0,5.0,0.0,38.0,1.0
54,40,4.0,15.0,2.0,11.0,0.0,1.0,38.0,1.0
31,99,3.0,10.0,2.0,9.0,0.0,1.0,38.0,1.0
51,50,3.0,12.0,2.0,3.0,0.0,1.0,38.0,1.0
55,55,3.0,10.0,2.0,9.0,0.0,1.0,38.0,1.0
36,40,3.0,12.0,2.0,0.0,0.0,1.0,23.0,1.0
41,60,4.0,9.0,2.0,3.0,0.0,1.0,35.0,1.0
56,50,5.0,15.0,2.0,3.0,5.0,0.0,38.0,1.0
38,40,3.0,9.0,2.0,12.0,0.0,1.0,38.0,1.0
47,45,3.0,11.0,2.0,2.0,0.0,1.0,38.0,1.0
39,45,1.0,12.0,2.0,9.0,0.0,1.0,38.0,1.0
59,50,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
54,43,3.0,10.0,2.0,3.0,0.0,1.0,38.0,1.0
54,35,5.0,9.0,2.0,3.0,5.0,0.0,38.0,1.0
31,55,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
59,48,4.0,15.0,2.0,3.0,0.0,1.0,38.0,1.0
46,50,3.0,12.0,2.0,9.0,0.0,1.0,38.0,1.0
57,40,3.0,10.0,2.0,12.0,0.0,1.0,10.0,1.0
36,44,3.0,12.0,2.0,9.0,5.0,0.0,38.0,1.0
44,40,3.0,9.0,2.0,6.0,0.0,1.0,38.0,1.0
33,50,3.0,14.0,2.0,9.0,0.0,1.0,38.0,1.0
54,18,3.0,15.0,2.0,12.0,0.0,1.0,38.0,1.0
55,60,3.0,12.0,2.0,3.0,0.0,1.0,38.0,1.0
36,50,3.0,12.0,2.0,11.0,0.0,1.0,38.0,1.0
49,60,1.0,14.0,2.0,9.0,5.0,0.0,38.0,1.0
41,50,3.0,14.0,2.0,9.0,0.0,1.0,38.0,1.0
40,45,3.0,10.0,2.0,9.0,0.0,1.0,16.0,1.0
43,50,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
39,20,1.0,12.0,2.0,9.0,5.0,0.0,38.0,1.0
26,40,3.0,9.0,2.0,9.0,5.0,0.0,38.0,1.0
48,45,3.0,14.0,2.0,9.0,0.0,1.0,38.0,1.0
43,50,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
42,60,4.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
36,45,3.0,9.0,2.0,9.0,0.0,1.0,38.0,1.0
39,40,3.0,12.0,4.0,3.0,1.0,1.0,38.0,0.0
21,40,3.0,15.0,4.0,9.0,3.0,1.0,38.0,0.0
23,40,3.0,15.0,4.0,11.0,1.0,0.0,38.0,0.0
47,40,3.0,11.0,0.0,3.0,1.0,0.0,38.0,0.0
30,40,3.0,11.0,4.0,0.0,2.0,0.0,38.0,0.0
35,40,3.0,15.0,4.0,6.0,1.0,1.0,38.0,0.0
26,40,3.0,15.0,4.0,0.0,1.0,0.0,38.0,0.0
26,55,3.0,9.0,4.0,3.0,1.0,1.0,38.0,0.0
41,40,1.0,12.0,0.0,9.0,1.0,1.0,38.0,0.0
30,40,1.0,15.0,4.0,10.0,1.0,1.0,38.0,0.0
28,40,3.0,11.0,5.0,2.0,1.0,1.0,38.0,0.0
56,40,3.0,11.0,6.0,11.0,1.0,0.0,38.0,0.0
35,40,3.0,11.0,4.0,6.0,3.0,1.0,38.0,0.0
34,40,3.0,8.0,4.0,12.0,1.0,0.0,38.0,0.0
29,35,3.0,11.0,4.0,2.0,1.0,1.0,38.0,0.0
23,20,3.0,7.0,4.0,0.0,3.0,0.0,38.0,0.0
24,40,0.0,11.0,4.0,0.0,1.0,0.0,38.0,0.0
62,40,3.0,15.0,0.0,0.0,1.0,1.0,38.0,0.0
77,1,5.0,15.0,6.0,0.0,1.0,0.0,38.0,0.0
47,60,3.0,14.0,2.0,9.0,5.0,0.0,15.0,1.0
48,60,5.0,10.0,2.0,9.0,0.0,1.0,38.0,1.0
42,50,5.0,14.0,2.0,9.0,0.0,1.0,38.0,1.0
31,40,3.0,12.0,2.0,12.0,0.0,1.0,38.0,1.0
43,40,3.0,9.0,2.0,3.0,0.0,1.0,8.0,1.0
50,65,3.0,10.0,2.0,9.0,0.0,1.0,38.0,1.0
36,50,3.0,9.0,2.0,9.0,0.0,1.0,38.0,1.0
49,40,1.0,12.0,2.0,9.0,0.0,1.0,38.0,1.0
38,40,3.0,11.0,2.0,2.0,0.0,1.0,38.0,1.0
48,46,6.0,10.0,2.0,9.0,5.0,0.0,38.0,1.0
46,40,3.0,9.0,2.0,9.0,0.0,1.0,38.0,1.0
56,60,5.0,11.0,2.0,7.0,0.0,1.0,38.0,1.0
37,45,3.0,11.0,2.0,3.0,0.0,1.0,38.0,1.0
51,40,3.0,11.0,2.0,6.0,0.0,1.0,38.0,1.0
43,40,3.0,12.0,2.0,3.0,0.0,1.0,38.0,1.0
46,40,1.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
42,60,1.0,12.0,2.0,3.0,0.0,1.0,38.0,1.0
45,35,3.0,15.0,2.0,0.0,5.0,0.0,38.0,1.0
23,40,3.0,15.0,2.0,6.0,0.0,1.0,38.0,0.0
45,40,3.0,9.0,2.0,11.0,0.0,1.0,38.0,1.0
30,40,6.0,11.0,2.0,0.0,0.0,1.0,38.0,0.0
49,60,6.0,10.0,2.0,9.0,0.0,1.0,38.0,1.0
49,40,3.0,7.0,2.0,11.0,5.0,0.0,38.0,1.0
57,40,3.0,14.0,2.0,2.0,0.0,1.0,29.0,1.0
42,80,5.0,9.0,2.0,4.0,0.0,1.0,38.0,1.0
43,40,1.0,15.0,2.0,0.0,5.0,0.0,38.0,1.0
43,40,3.0,15.0,2.0,3.0,0.0,1.0,38.0,1.0
42,60,3.0,14.0,2.0,9.0,0.0,1.0,38.0,1.0
53,55,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
40,48,1.0,12.0,2.0,9.0,0.0,1.0,38.0,1.0
46,40,3.0,12.0,2.0,12.0,0.0,1.0,38.0,1.0
41,60,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
49,40,3.0,9.0,2.0,2.0,0.0,1.0,38.0,1.0
31,50,5.0,9.0,2.0,9.0,0.0,1.0,32.0,1.0
34,50,3.0,12.0,2.0,3.0,0.0,1.0,38.0,1.0
40,40,0.0,12.0,2.0,12.0,0.0,1.0,29.0,1.0
50,38,3.0,15.0,2.0,0.0,5.0,0.0,38.0,1.0
54,40,3.0,11.0,2.0,2.0,0.0,1.0,38.0,1.0
49,50,3.0,15.0,2.0,0.0,0.0,1.0,38.0,1.0
44,60,5.0,12.0,2.0,3.0,5.0,0.0,38.0,1.0
57,40,1.0,9.0,2.0,9.0,0.0,1.0,38.0,1.0
28,55,1.0,12.0,2.0,9.0,5.0,0.0,38.0,0.0
57,40,3.0,15.0,2.0,11.0,0.0,1.0,38.0,1.0
59,43,3.0,9.0,2.0,9.0,0.0,1.0,38.0,1.0
38,40,3.0,7.0,2.0,3.0,5.0,0.0,38.0,1.0
36,60,5.0,11.0,2.0,4.0,0.0,1.0,38.0,1.0
55,40,3.0,15.0,2.0,3.0,0.0,1.0,38.0,1.0
34,60,5.0,11.0,2.0,11.0,0.0,1.0,38.0,1.0
51,50,3.0,15.0,2.0,11.0,0.0,1.0,38.0,1.0
46,70,3.0,11.0,2.0,13.0,0.0,1.0,1.0,1.0
33,45,3.0,12.0,2.0,3.0,0.0,1.0,10.0,1.0
31,35,6.0,9.0,2.0,9.0,5.0,0.0,38.0,1.0
31,35,3.0,9.0,2.0,3.0,5.0,0.0,38.0,1.0
59,52,5.0,11.0,2.0,3.0,0.0,1.0,38.0,1.0
48,40,3.0,7.0,2.0,11.0,0.0,1.0,38.0,1.0
33,45,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
46,50,3.0,15.0,2.0,2.0,0.0,1.0,38.0,1.0
53,40,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
39,18,3.0,12.0,2.0,9.0,5.0,0.0,38.0,1.0
44,40,5.0,11.0,2.0,9.0,0.0,1.0,38.0,1.0
45,50,3.0,12.0,2.0,3.0,0.0,1.0,38.0,1.0
42,40,1.0,9.0,2.0,10.0,0.0,1.0,38.0,1.0
24,40,5.0,5.0,2.0,13.0,0.0,1.0,38.0,1.0
57,40,3.0,9.0,2.0,11.0,0.0,1.0,38.0,1.0
51,40,1.0,9.0,2.0,9.0,0.0,1.0,38.0,1.0
50,40,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
50,50,3.0,9.0,2.0,0.0,0.0,1.0,38.0,1.0
52,50,3.0,12.0,2.0,3.0,0.0,1.0,11.0,1.0
46,42,4.0,9.0,2.0,11.0,0.0,1.0,38.0,1.0
44,40,3.0,15.0,2.0,11.0,0.0,1.0,38.0,1.0
47,45,4.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
36,45,3.0,9.0,2.0,11.0,0.0,1.0,38.0,1.0
34,38,3.0,15.0,2.0,9.0,0.0,1.0,38.0,1.0
49,50,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
45,45,3.0,9.0,2.0,11.0,0.0,1.0,38.0,1.0
46,50,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
53,48,4.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
63,50,6.0,10.0,2.0,3.0,0.0,1.0,38.0,1.0
52,40,3.0,9.0,2.0,9.0,0.0,1.0,38.0,1.0
44,40,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
37,40,3.0,9.0,2.0,11.0,0.0,1.0,38.0,1.0
44,40,6.0,10.0,2.0,9.0,0.0,1.0,38.0,1.0
53,40,3.0,9.0,2.0,9.0,0.0,1.0,38.0,1.0
32,40,3.0,9.0,2.0,12.0,0.0,1.0,38.0,1.0
50,45,6.0,10.0,2.0,9.0,0.0,1.0,38.0,1.0
42,40,0.0,12.0,2.0,9.0,0.0,1.0,34.0,1.0
50,40,3.0,7.0,2.0,2.0,0.0,1.0,38.0,1.0
33,55,3.0,9.0,2.0,11.0,0.0,1.0,38.0,1.0
50,40,1.0,12.0,2.0,9.0,5.0,0.0,38.0,1.0
32,32,3.0,9.0,2.0,9.0,5.0,0.0,38.0,1.0
41,40,3.0,11.0,2.0,9.0,0.0,1.0,38.0,1.0
54,55,3.0,11.0,2.0,3.0,0.0,1.0,38.0,1.0
34,50,3.0,7.0,2.0,11.0,0.0,1.0,38.0,1.0
41,55,4.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
39,50,4.0,14.0,2.0,9.0,0.0,1.0,38.0,1.0
42,40,0.0,12.0,2.0,9.0,0.0,1.0,38.0,1.0
31,45,3.0,9.0,2.0,11.0,0.0,1.0,38.0,1.0
45,42,3.0,8.0,2.0,9.0,0.0,1.0,38.0,1.0
41,42,3.0,9.0,2.0,12.0,0.0,1.0,38.0,1.0
48,38,3.0,12.0,2.0,3.0,5.0,0.0,38.0,1.0
32,55,4.0,11.0,2.0,4.0,0.0,1.0,38.0,1.0
41,40,3.0,15.0,2.0,6.0,0.0,1.0,38.0,1.0
31,40,5.0,9.0,2.0,3.0,5.0,0.0,38.0,1.0
30,40,4.0,15.0,2.0,3.0,0.0,1.0,34.0,1.0
41,40,3.0,15.0,2.0,3.0,5.0,0.0,38.0,1.0
48,40,3.0,12.0,2.0,9.0,0.0,1.0,38.0,1.0
60,40,6.0,10.0,2.0,9.0,0.0,1.0,38.0,1.0
38,65,5.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
46,40,3.0,4.0,2.0,13.0,0.0,1.0,38.0,0.0
28,55,3.0,15.0,2.0,11.0,0.0,1.0,38.0,1.0
64,60,4.0,10.0,2.0,3.0,0.0,1.0,38.0,1.0
31,20,3.0,9.0,2.0,9.0,5.0,0.0,38.0,1.0
42,50,3.0,12.0,2.0,9.0,0.0,1.0,38.0,1.0
43,32,3.0,8.0,2.0,12.0,5.0,0.0,38.0,1.0
61,35,4.0,15.0,2.0,11.0,0.0,1.0,38.0,1.0
48,40,3.0,10.0,2.0,9.0,0.0,1.0,2.0,1.0
46,45,1.0,12.0,2.0,3.0,0.0,1.0,38.0,1.0
44,50,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
39,50,0.0,15.0,2.0,3.0,0.0,1.0,38.0,1.0
46,40,5.0,9.0,2.0,11.0,0.0,1.0,38.0,1.0
48,50,3.0,10.0,2.0,9.0,0.0,1.0,38.0,1.0
27,40,3.0,1.0,2.0,2.0,0.0,1.0,38.0,1.0
22,37,0.0,15.0,2.0,11.0,0.0,1.0,38.0,0.0
51,40,0.0,9.0,2.0,3.0,0.0,1.0,38.0,0.0
48,40,6.0,15.0,2.0,10.0,0.0,1.0,38.0,1.0
52,40,3.0,8.0,2.0,2.0,0.0,1.0,38.0,1.0
31,40,5.0,11.0,2.0,2.0,0.0,1.0,38.0,1.0
53,40,3.0,9.0,2.0,0.0,0.0,1.0,38.0,1.0
51,60,3.0,12.0,2.0,9.0,0.0,1.0,38.0,1.0
46,52,1.0,10.0,2.0,9.0,5.0,0.0,38.0,1.0
25,36,3.0,15.0,2.0,0.0,0.0,1.0,38.0,1.0
46,40,3.0,11.0,2.0,2.0,0.0,1.0,38.0,1.0
57,30,4.0,11.0,2.0,11.0,0.0,1.0,38.0,1.0
44,50,3.0,9.0,2.0,9.0,0.0,1.0,38.0,1.0
42,50,3.0,11.0,2.0,13.0,0.0,1.0,38.0,1.0
42,40,3.0,12.0,2.0,0.0,0.0,1.0,38.0,1.0
30,55,3.0,9.0,2.0,9.0,0.0,1.0,38.0,1.0
54,50,6.0,10.0,2.0,3.0,0.0,1.0,38.0,1.0
46,45,5.0,14.0,2.0,9.0,0.0,1.0,38.0,1.0
33,50,3.0,9.0,2.0,0.0,0.0,1.0,38.0,1.0
38,50,3.0,15.0,2.0,3.0,0.0,1.0,38.0,1.0
50,45,3.0,12.0,2.0,2.0,0.0,1.0,38.0,1.0
46,40,3.0,1.0,2.0,2.0,0.0,1.0,38.0,1.0
41,35,5.0,12.0,2.0,11.0,5.0,0.0,38.0,1.0
56,65,3.0,9.0,2.0,9.0,0.0,1.0,38.0,1.0
39,50,3.0,9.0,2.0,9.0,0.0,1.0,38.0,1.0
46,50,5.0,10.0,2.0,9.0,0.0,1.0,38.0,1.0
48,40,1.0,5.0,2.0,13.0,0.0,1.0,38.0,0.0
35,40,3.0,10.0,2.0,9.0,0.0,1.0,35.0,1.0
56,60,3.0,15.0,2.0,2.0,0.0,1.0,38.0,1.0
49,60,4.0,11.0,2.0,3.0,0.0,1.0,38.0,1.0
61,40,6.0,14.0,2.0,9.0,0.0,1.0,38.0,1.0
43,40,3.0,11.0,2.0,2.0,0.0,1.0,38.0,1.0
37,50,3.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
43,40,3.0,9.0,2.0,6.0,0.0,1.0,38.0,1.0
41,40,3.0,11.0,2.0,11.0,0.0,1.0,38.0,1.0
61,40,3.0,11.0,2.0,9.0,0.0,1.0,38.0,1.0
30,40,3.0,9.0,2.0,0.0,0.0,1.0,38.0,1.0
58,40,3.0,15.0,2.0,10.0,0.0,1.0,38.0,1.0
40,40,3.0,11.0,2.0,9.0,0.0,1.0,38.0,1.0
44,40,6.0,12.0,2.0,3.0,0.0,1.0,38.0,1.0
40,32,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
58,40,3.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
48,40,5.0,11.0,2.0,2.0,0.0,1.0,38.0,1.0
49,40,3.0,11.0,2.0,6.0,0.0,1.0,38.0,0.0
50,50,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
43,55,3.0,9.0,2.0,11.0,0.0,1.0,38.0,1.0
53,40,3.0,11.0,2.0,13.0,0.0,1.0,38.0,1.0
42,50,3.0,10.0,2.0,9.0,0.0,1.0,38.0,1.0
56,40,4.0,11.0,2.0,11.0,0.0,1.0,38.0,1.0
44,56,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
29,50,3.0,9.0,2.0,9.0,5.0,0.0,38.0,1.0
35,40,3.0,11.0,2.0,11.0,0.0,1.0,38.0,1.0
44,40,3.0,11.0,2.0,11.0,0.0,1.0,38.0,1.0
34,48,0.0,9.0,2.0,10.0,0.0,1.0,38.0,1.0
42,55,3.0,12.0,2.0,9.0,0.0,1.0,18.0,1.0
43,40,3.0,9.0,2.0,9.0,0.0,1.0,38.0,1.0
57,45,3.0,8.0,2.0,9.0,0.0,1.0,38.0,0.0
50,60,3.0,9.0,2.0,9.0,0.0,1.0,38.0,1.0
45,40,3.0,15.0,2.0,2.0,0.0,1.0,38.0,1.0
32,60,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
33,45,3.0,9.0,2.0,0.0,0.0,1.0,38.0,1.0
43,15,5.0,15.0,2.0,3.0,0.0,1.0,38.0,1.0
32,50,3.0,11.0,2.0,11.0,0.0,1.0,38.0,1.0
36,48,3.0,11.0,2.0,2.0,0.0,1.0,38.0,1.0
50,60,5.0,11.0,2.0,11.0,0.0,1.0,38.0,1.0
27,45,3.0,11.0,2.0,13.0,0.0,1.0,38.0,0.0
60,40,3.0,14.0,2.0,3.0,0.0,1.0,38.0,1.0
53,50,3.0,12.0,2.0,3.0,0.0,1.0,38.0,1.0
61,40,6.0,10.0,2.0,9.0,0.0,1.0,38.0,1.0
32,40,3.0,9.0,2.0,11.0,0.0,1.0,38.0,1.0
52,60,4.0,9.0,2.0,3.0,0.0,1.0,4.0,1.0
37,55,3.0,11.0,2.0,3.0,0.0,1.0,38.0,1.0
33,40,3.0,11.0,2.0,12.0,5.0,0.0,38.0,1.0
57,40,5.0,10.0,2.0,11.0,0.0,1.0,38.0,1.0
43,99,3.0,11.0,2.0,2.0,0.0,1.0,38.0,1.0
50,40,3.0,11.0,2.0,3.0,0.0,1.0,38.0,1.0
43,40,3.0,15.0,2.0,2.0,0.0,1.0,38.0,1.0
45,40,3.0,11.0,2.0,7.0,0.0,1.0,38.0,1.0
37,45,5.0,11.0,2.0,11.0,0.0,1.0,38.0,1.0
31,43,3.0,12.0,2.0,9.0,0.0,1.0,38.0,1.0
33,50,3.0,7.0,2.0,2.0,0.0,1.0,38.0,1.0
56,50,5.0,11.0,2.0,7.0,0.0,1.0,1.0,1.0
43,50,3.0,15.0,2.0,9.0,5.0,0.0,38.0,1.0
28,40,3.0,15.0,2.0,9.0,5.0,0.0,38.0,1.0
52,47,3.0,0.0,2.0,2.0,0.0,1.0,38.0,1.0
38,40,3.0,9.0,2.0,9.0,0.0,1.0,38.0,1.0
40,40,1.0,5.0,2.0,2.0,0.0,1.0,38.0,1.0
57,40,3.0,11.0,2.0,13.0,0.0,1.0,38.0,1.0
41,50,3.0,15.0,2.0,2.0,0.0,1.0,38.0,1.0
37,50,3.0,11.0,2.0,3.0,0.0,1.0,38.0,1.0
42,40,3.0,11.0,2.0,2.0,0.0,1.0,38.0,1.0
44,35,3.0,12.0,2.0,9.0,0.0,1.0,38.0,1.0
39,50,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
53,40,0.0,15.0,2.0,3.0,5.0,0.0,29.0,1.0
51,65,3.0,15.0,2.0,3.0,0.0,1.0,38.0,1.0
38,50,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
43,40,1.0,15.0,2.0,10.0,0.0,1.0,38.0,1.0
33,60,4.0,7.0,2.0,3.0,0.0,1.0,38.0,1.0
43,40,3.0,9.0,2.0,11.0,0.0,1.0,38.0,1.0
35,45,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
41,50,3.0,15.0,2.0,3.0,0.0,1.0,38.0,1.0
45,40,3.0,15.0,2.0,2.0,0.0,1.0,38.0,1.0
59,40,3.0,11.0,2.0,6.0,0.0,1.0,38.0,1.0
30,45,1.0,12.0,2.0,9.0,0.0,1.0,38.0,1.0
32,45,6.0,9.0,2.0,10.0,0.0,1.0,38.0,1.0
39,60,0.0,9.0,2.0,10.0,0.0,1.0,38.0,1.0
43,70,5.0,9.0,2.0,9.0,5.0,0.0,38.0,1.0
32,55,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
39,40,1.0,11.0,2.0,10.0,0.0,1.0,38.0,1.0
37,40,1.0,9.0,2.0,9.0,0.0,1.0,38.0,1.0
34,40,3.0,15.0,2.0,3.0,5.0,0.0,38.0,1.0
46,45,3.0,15.0,2.0,12.0,0.0,1.0,38.0,1.0
51,40,1.0,10.0,2.0,9.0,0.0,1.0,38.0,1.0
29,55,3.0,11.0,2.0,11.0,0.0,1.0,38.0,1.0
34,40,3.0,9.0,2.0,9.0,5.0,0.0,38.0,1.0
50,35,3.0,15.0,2.0,2.0,0.0,1.0,38.0,1.0
34,40,3.0,15.0,2.0,5.0,0.0,1.0,38.0,1.0
